날짜,title,category,summary,img
2020-05-04,함께 미국간 나경원의 조기귀국···이인영은 그때가 뼈 아팠다,정치,"나경원 대표가 조기귀국해 많은 얘기를 하지 못했다.이 원내대표는 이날 원내대표가 됐을 때 내 리더십 기반이 취약했다며 혹자는 친문이 아니라서 추진력 발휘하기 어려울 것이라 걱정도 했다고 회고했다.고려대 총학생회장 출신으로 전국대학생대표자협의회 1기 의장을 지낸 이 원내대표는 임종석 전 대통령비서실장, 우상호 의원 등과 함께 86그룹의 대표주자로 평가받았지만 당내 주류라 하긴 어려웠다.",https://imgnews.pstatic.net/image/025/2020/05/04/0002997854_001_20200504065105974.jpg?type=w647
2020-05-04,'김정은 스스로 못걸어' 태영호 여론뭇매에 결국 사과,정치,태영호 미래통합당 국회의원 당선자가 4일 김정은 북한 국무위원장 건강이상설을 제기한 자신의 발언에 결국 사과했다.김정은 위원장이 북한 언론매체에 멀쩡하게 등장했는데도 의문이 가시지 않는다고 버텼으나 여론의 뭇매가 계속되자 결국 꼬리를 내렸다.,https://imgnews.pstatic.net/image/006/2020/05/04/0000102466_002_20200504121703094.jpg?type=w647
2020-05-04,"[속보]靑 ""김정숙 여사 사진 잘못 사용 日방송, 사과 의사 표명""",정치,문재인 대통령 부인인 김정숙 여사를 북한 김일성 주석의 부인으로 잘못 표기해 논란이 되고 있는 일본 방송사가 사과 및 정정 보도 의사를 표명했다.구체적인 사과 표명 방식 및 정정 내용은 협의 중인 것으로 전해졌다.,https://imgnews.pstatic.net/image/014/2020/05/04/0004418768_001_20200504181604934.jpg?type=w647
2020-05-04,"""회식때 한번만 내 이름 불러봐"" 여직원 글에 팀장 날아갔다",경제,"술 취한 남자가 지나가면 사람들이 알아서 피하는데, 술 취한 여자가 걸어가면 시선 자체가 다르잖아요.근본적인 문제는 회식 참석에 대한 압박이 있는 기업의 조직문화다.박점규 직장갑질119 운영위원은 '직장 내 괴롭힘 금지법'이 시행된 뒤, 성희롱 신고나 회식 압박에 대한 신고가 줄어든 건 우리도 느끼고 있다면서도 다만 아직 우리 사회에 집단주의가 남아 있고, 기업 조직 전체의 성인지 감수성이 낮은 곳이 많은 점은 위험 요소라고 말했다.",https://imgnews.pstatic.net/image/025/2020/05/04/0002997852_001_20200504064124656.jpg?type=w647
2020-05-04,"""최악은 아직 오지도 않았다"" 기재부 섬뜩한 경고",경제,"정부가 오는 6일부터 코로나19확산 사태로 유지하던 '사회적 거리두기'를 해제해 '생활 속 거리두기'로 전환하면서 최악은 지난 것 아니냐는 분석이 나오지만 경제주무부처인 기획재정부는 되레 경고를 내놨다.김 차관은 글로벌 공급망 교란으로 해외 진출한 제조업체들이 본국으로 회귀하고, 국가부채 증가와 은행 건전성 악화에 직면한 남유럽 국가를 중심으로 반 유럽연합 정서가 고조되고 있다며 미국과 중국 간의 갈등이 다시 무역갈등으로 재연될 조짐도 보인다고 평가했다.김 차관은 경제위기에 효과적으로 대응하고 포스트 코로나 시대를 선도하기 위한 강력한 '경제 방역'이 필요한 때라고 분석했다.",https://imgnews.pstatic.net/image/009/2020/05/04/0004568298_001_20200504104309089.jpg?type=w647
2020-05-04,"""나 그냥 퇴사 안하려고"" 직장인 65%가 마음 바꾼 이유",경제,직장인 5명 중 3명은 퇴사 결심을 번복한 적이 있는 것으로 조사됐다.취업포털 잡코리아가 퇴사를 결심한 적이 있는 직장인 2928명을 대상으로 조사한 결과 퇴사를 결심한 뒤 실행한 직장인은 35.2%인 것으로 나타났다고 4일 밝혔다.,https://imgnews.pstatic.net/image/023/2020/05/04/2020050300930_0_20200504085907006.jpg?type=w647
2020-05-04,[그게머니] 카드론 못갚는다면···15년동안 대부업체에 쫓긴다,경제,"신종 코로나바이러스 감염증 여파로 올해 3월 카드론이 지난해 동기 대비 30% 늘며 4조원을 돌파했습니다.채권이란 돈을 빌려 간 사람에게 돈을 갚으라고 요청할 수 있는 권리인데, 연체 6개월이 지나면 채권은 헐값에 카드사에서 대부업체로 팔려나간다.100만원짜리 채권이라면 통상 5만원에서 10만원에 팔린다.",https://imgnews.pstatic.net/image/025/2020/05/04/0002997864_001_20200504151106053.jpg?type=w647
2020-05-04,선불카드? 신용카드?…'재난지원금' 어떻게 받는게 좋을까,경제,긴급재난지원금 신청이 일주일 앞으로 다가왔다.실제로 지난달 9개 지자체에서 시행한 '재난지원금' 사업의 경우 2~3주까지도 선불카드 지급이 늦어지기도 했다.돈낭비를 조금이라도 막고 싶다면 선불카드나 지역사랑상품권을 고르는 편이 적절하다.,https://imgnews.pstatic.net/image/015/2020/05/04/0004334404_001_20200506184304188.jpg?type=w647
2020-05-04,"""'학폭논란' 이원일 약혼녀 김유진 PD, 극단선택후 의식불명""",사회,이원일 셰프와 결혼을 앞두고 학교 폭력 논란에 휩싸인 김유진 프리랜서 PD가 극단적 선택을 시도해 의식 불명인 것으로 전해졌다.지난달 21일 한 인터넷 커뮤니티에는 김 PD가 학교 폭력 가해자라고 주장하는 누리꾼 글이 올라왔다.이 누리꾼은 자신이 16세였던 지난 2008년 뉴질랜드 오클랜드에서 김 PD가 속한 무리로부터 집단 폭행을 당했다고 밝혔다.,https://imgnews.pstatic.net/image/025/2020/05/04/0002997905_001_20200504150906048.jpg?type=w647
2020-05-04,"""이원일 예비신부 김유진PD 극단적 선택…약물 과다복용 추정""(종합)",사회,이원일 셰프의 예부신부인 김유진 프리랜서 PD가 극단적 선택을 시도한 후 의식 없이 중환자실에 입원 중이라고 전해졌다.김PD는 이날 SNS를 통해 억울함을 풀어 이원일 셰프 그리고 우리 두 사람의 가족들에게 더 이상의 피해가 가지 않길 바라는 것 뿐이라며 내가 모든 것을 안고 가겠다라고 적었다.이 글에는 김PD를 둘러싼 학교 폭력에 대한 입장이 담겨 있다.,https://imgnews.pstatic.net/image/014/2020/05/04/0004418534_001_20200504130506209.jpg?type=w647
2020-05-04,"방역당국 ""등교개학 후 집단발병 가능성…저학년 더 우려""(종합)",사회,"방역당국은 초중고교 등교개학 이후 신종 코로나바이러스 감염증 집단감염 가능성이 높지는 않지만 존재하며, 저학년에서 감염 우려가 더 크다고 판단했다.등교 시기에 대해서는 5월 11일에 하든 18일에 하든, 그때까지도 발생 상황을 계속 보면서 판단해야 하는 상황이라면서도 현재와 같은 추세가 유지된다면 일단은 사회적 거리두기나 개인위생수칙 준수, 학사일정을 감안해 고3이 가장 먼저 등교개학을 할 수 있을 것이라고 말했다.정 본부장은 특히 5일 어린이날을 앞두고 어린이들에게 '미안한 마음'을 전하며 개인위생수칙을 강조했다.",https://imgnews.pstatic.net/image/001/2020/05/04/PYH2020040620590001300_P4_20200504211608297.jpg?type=w647
2020-05-04,학부모 경악시킨 女高 성교육 과제물,사회,지난달 20일 서울 동작구 한 여고의 가정과목 A 교사는 '사랑과 결혼' 단원의 학습 과제로 학생들에게 자신의 사랑 유형을 묻는 설문조사를 온라인으로 내줬다.그 과정에서 일부 교사들이 비상식적인 과제를 내주면서 이를 알게 된 학부모들이 교사의 왜곡된 성 관념이 반영됐다며 반발하는 사례가 이어지고 있다.앞서 울산 북구 한 초등학교 1학년 남성 담임 교사 B씨는 온라인 개학 후 첫 주말 효행 숙제로 '자기 팬티 빨기'를 내줬다.,
2020-05-04,"2차례 사과, 방송 하차...김유진, 새벽 페북엔 ""억울하다""",사회,"4일 극단적 선택으로 의식불명에 빠진 김유진 MBC PD는 학교 폭력 의혹이 불거지며 여론의 지탄을 받아왔다.의혹을 일부 인정하고 두 차례에 걸쳐 사과했고, 예비 신랑인 이원일 셰프와 함께 출연하던 방송에서도 하차했다.하지만 비난은 사그라들지 않았고 끝내 억울하다는 취지의 글을 남기고 극단적 선택을 했다.",https://imgnews.pstatic.net/image/023/2020/05/04/2020050401458_0_20200504115206381.jpg?type=w647
2020-05-05,GP총격 기사 공유했을 뿐인데 '반문 연예인'···참 이상한 낙인,정치,나라를 걱정한 사람이 도리어 욕을 먹는 건 나라가 이상한 거다.최근엔 이처럼 연예인의 SNS나 유튜브 영상이 '정치색 논란'에 휘말리는 사례가 적지 않다.'미스트롯' 우승자인 가수 송가인은 지난달 7일 중앙선관위 공식 유튜브에 '2020 국회의원 선거 잘 뽑고 잘 찍자'라는 영상에 푸른색 계열 의상을 입고 등장해 민주당 지지 의혹에 휘말렸다.,https://imgnews.pstatic.net/image/025/2020/05/05/0002998224_001_20200505161906081.jpg?type=w647
2020-05-05,홍준표 “盧 당선 때 나도 재검표 해봤는데…” vs 이용호 “사전투표 개선·폐지해야”,정치,"4·15 총선에서 무소속으로 출마해 당선된 홍준표 전 자유한국당 대표와 이용호 의원이 일부 야권 인사들과 보수 유튜버들 사이에 논란이 끊이지 않고 있는 4·15 총선 부정선거 의혹에 관해 소신을 밝혔다.홍 전 대표는 지금이 어느 시대인데…라며 꾸짖었고, 이 의원은 '차라리 사전투표를 없애자'고 주장했다.홍 전 대표는 5일 자신의 페이스북에 올린 글을 통해 부정선거 여부는 민경욱 의원의 수작업 개표를 지켜 보고 판단해도 늦지 않는다고 주장했다.",https://imgnews.pstatic.net/image/022/2020/05/05/20200505515932_20200506104707158.jpg?type=w647
2020-05-05,"'미스터리 환자' 늘어난 대구…권영진 ""우린 생활방역 전환 못해""",정치,정부가 6일부터 '생활 속 거리두기'로 코로나19 방역 대책을 전환하지만 대구는 자체 방역 대책을 추진한다.대구의 상황은 다른 지역과 달라 아직 안심하고 생활방역으로 전환할 수 없다는 얘기다.이날 중앙방역대책본부에 따르면 최근 2주간 감염경로를 알 수 없는 환자가 7명 발생했는데 이중 5명이 대구에서 나타났다.,https://imgnews.pstatic.net/image/008/2020/05/05/0004403976_001_20200505210303101.jpg?type=w647
2020-05-05,"'아일랜드 안철수' 文대통령에 전화 ""한국처럼 했습니다""",정치,"레오 바라드카 아일랜드 총리가 지난 4일 문재인 대통령에게 한국의 적극적 진단검사를 주시하다가 아일랜드도 한국처럼 진단검사와 확진자 동선추적을 한 결과 확진율과 치사율이 낮아지는 등 효과를 보고 있다고 말했다.문 대통령은 아일랜드가 여타 유럽국들과 달리 외국인 입국금지 등 강제 조치를 취하지 않고 있는데, 이는 개방성과 투명성, 민주성에 기반을 둔 우리 한국의 코로나 대응 3원칙과 일맥상통이라며 한국과 아일랜드가 비슷한 정신과 철학으로 코로나에 대응해 기쁘다고 화답했다.그러면서 아일랜드의 코로나 극복과정에 한국의 진단키트가 도움이 되었다니 매우 기쁘다고 말했다.",https://imgnews.pstatic.net/image/008/2020/05/05/0004403787_001_20200505083303237.jpg?type=w647
2020-05-05,사전투표 조작설 이어 폐지론 등장,정치,일부 보수진영에서 제기한 선거 부정 의혹이 사전투표 존폐 논란으로 불이 붙었다.이용호 무소속 의원은 5일 성명서를 내고 사전투표와 관련해 투표일을 축소하거나 폐지해야 한다고 말했다.이 의원은 사전투표 조작설은 일고의 가치도 없는 주장이다.21세기 대한민국에서 그런 선거 부정이 일어날 소지는 없다면서도 사전투표제는 개선의 여지가 있어 보인다고 지적했다.,https://imgnews.pstatic.net/image/015/2020/05/05/0004334930_001_20200506010904182.jpg?type=w647
2020-05-05,"""공급대란 풀렸는데…공적마스크 가격 내려달라"" 아우성",경제,A씨는 최근 9시가 되면 약국에 줄을 서는 대신 컴퓨터 앞에 앉아 '광클'을 준비한다.코로나19 기간이 길어지면서 마스크 가격이 경제적 부담이 되면서 공적 마스크 가격을 내려달라는 국민들의 요청이 커지고 있다.현재 공적 마스크 가격은 KF94인지 KF80인지 여부와 상관없이 모두 1500원에 판매중이다.,https://imgnews.pstatic.net/image/009/2020/05/05/0004568799_001_20200505102504211.jpg?type=w647
2020-05-05,지자체들 재난지원금 풀자…슈퍼에선 ○○ 사재기가 벌어졌다,경제,"과천에 사는 직장인 A씨는 지난달 동네 슈퍼마켓에서 담배 13보루를 구입했다.A씨가 느닷없는 '담배 사재기'에 나선 건 경기도와 과천에서 받은 재난지원금 60만원을 쓰기 위해서다.그는 동네 슈퍼마켓에서 물건을 사면 대형 마트보다 비싼 값을 줘야 하는데, 담배는 가격이 동일하다이라며 대형마트에서는 재난지원금을 사용할 수 없어 최대한 효율적으로 쓰는 방법을 고민했다고 설명했다.",https://imgnews.pstatic.net/image/015/2020/05/05/0004334838_001_20200505140304208.jpg?type=w647
